temp
69
69
68
68
66
66
66
66
66
64
64
64
62
64
62
62
62
62
60
60
60
60
60
59
60
59
59
59
59
57
57
57
57
57
57
57
55
55
55
55
55
55
55
55
55
55
53
55
55
55
53
55
55
55
55
55
57
57
57
59
60
60
62
62
64
66
66
68
68
68
69
69
69
69
69
69
69
71
71
71
71
71
71
71
71
69
71
69
69
71
69
69
69
69
69
69
68
68
68
68
66
66
66
66
66
64
66
64
64
64
64
64
64
64
62
62
62
62
62
62
62
62
62
62
64
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
60
60
60
60
60
60
60
62
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
60
60
62
62
64
64
64
66
66
68
68
69
69
69
69
69
71
71
71
71
71
73
71
73
71
71
73
71
71
73
71
71
71
71
73
73
71
71
71
71
71
69
69
69
68
68
68
68
68
68
66
66
66
66
66
66
66
66
64
64
66
66
66
66
66
66
66
66
68
64
64
64
64
62
62
62
62
62
62
64
62
62
62
62
62
62
62
62
62
62
62
62
62
62
64
64
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
64
62
62
62
62
62
62
64
64
64
64
64
64
64
64
64
64
64
64
64
66
66
66
66
66
66
66
64
64
64
64
64
64
64
64
64
64
64
62
62
62
62
62
62
62
62
62
62
62
60
60
60
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
60
60
60
60
60
60
60
60
60
60
59
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
59
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
57
59
57
57
57
57
57
57
57
57
55
57
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
57
57
57
57
59
59
59
60
60
60
60
60
60
60
60
60
60
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
60
60
60
60
60
60
60
59
59
59
59
59
57
57
57
55
55
55
55
55
55
55
53
53
53
53
53
55
53
53
55
53
53
55
53
53
53
53
53
53
53
51
51
51
51
51
51
51
51
51
51
51
50
50
50
50
50
50
50
50
50
50
50
50
50
51
51
53
53
55
55
55
55
57
57
57
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
59
59
59
60
59
59
60
59
59
59
59
59
59
59
57
59
57
59
57
57
57
57
57
57
57
55
55
57
55
55
55
55
55
55
55
55
53
53
53
53
53
53
51
51
51
51
51
51
51
51
50
50
50
50
50
50
50
50
50
50
49
49
49
49
49
49
49
50
50
50
50
51
51
53
53
53
53
55
55
55
55
57
57
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
59
60
59
60
59
59
59
59
59
57
57
57
57
57
57
55
55
55
55
55
55
55
55
55
55
55
55
53
55
53
53
53
53
53
53
53
53
53
53
53
51
53
53
53
51
51
51
51
53
51
51
51
53
51
51
53
53
53
53
53
53
53
53
53
53
53
53
55
53
55
55
55
55
55
55
55
55
55
55
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
55
55
55
57
55
55
57
57
55
55
57
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
57
55
55
57
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
57
57
57
57
57
57
57
57
57
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
60
62
62
62
62
62
62
62
62
62
62
62
60
62
62
62
62
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
59
59
59
59
60
60
59
60
59
59
59
59
59
59
59
59
59
59
60
59
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
60
62
62
64
64
64
64
